year,month,day,hour,minute,availableMW,windSpeed,windPower,WSF_int,windSpeed_5min
2018,12,338,4,45,95.4,12.7,91.2833,11.280172499999999,11.50671502279129
2018,12,338,4,50,95.4,12.7,91.2833,11.293744583333334,11.519954685746795
2018,12,338,4,55,95.4,12.2,88.1129,11.307316666666667,11.533194348702299
2018,12,338,5,0,95.4,12.2,88.1129,11.32088875,11.531197698897941
2018,12,338,5,5,95.4,12.2,88.1129,11.31243691,11.523876210692542
2018,12,338,5,10,95.4,12.2,88.1129,11.30398507,11.51655472248714
2018,12,338,5,15,95.4,12.0,86.671,11.29553323,11.509233234281737
2018,12,338,5,20,95.4,12.0,86.671,11.287081389999999,11.501911746076335
2018,12,338,5,25,95.4,12.3,88.7964,11.27862955,11.494590257870936
2018,12,338,5,30,95.4,12.3,88.7964,11.270177709999999,11.487268769665533
2018,12,338,5,35,95.4,12.3,88.7964,11.26172587,11.479947281460133
2018,12,338,5,40,95.4,12.3,88.7964,11.25327403,11.472625793254732
2018,12,338,5,45,95.4,11.8,85.1287,11.244822189999999,11.46530430504933
2018,12,338,5,50,95.4,11.8,85.1287,11.23637035,11.457982816843929
2018,12,338,5,55,95.4,12.0,86.671,11.227918509999999,11.450661328638526
2018,12,338,6,0,95.4,12.0,86.671,11.21946667,11.428103527673265
2018,12,338,6,5,95.4,12.0,86.671,11.2542944475,11.46118713642245
2018,12,338,6,10,95.4,12.0,86.671,11.289122225,11.494270745171631
2018,12,338,6,15,95.4,11.6,83.4856,11.323950002499998,11.527354353920813
2018,12,338,6,20,95.4,11.6,83.4856,11.358777779999999,11.560437962669996
2018,12,338,6,25,95.4,11.6,83.4856,11.393605557499999,11.593521571419178
2018,12,338,6,30,95.4,11.6,83.4856,11.428433335,11.62660518016836
2018,12,338,6,35,95.4,11.5,82.6263,11.4632611125,11.659688788917542
2018,12,338,6,40,95.4,11.5,82.6263,11.49808889,11.692772397666726
2018,12,338,6,45,95.4,11.6,83.4856,11.5329166675,11.725856006415908
2018,12,338,6,50,95.4,11.6,83.4856,11.567744444999999,11.758939615165088
2018,12,338,6,55,95.4,11.5,82.6263,11.6025722225,11.792023223914272
2018,12,338,7,0,95.4,11.5,82.6263,11.6374,11.809870519903594
2018,12,338,7,5,95.4,11.8,85.1287,11.659603125,11.831167973003865
2018,12,338,7,10,95.4,11.8,85.1287,11.68180625,11.852465426104132
2018,12,338,7,15,95.4,12.3,88.7964,11.704009375,11.873762879204403
2018,12,338,7,20,95.4,12.3,88.7964,11.726212499999999,11.895060332304672
2018,12,338,7,25,95.4,11.9,85.9124,11.748415625,11.91635778540494
2018,12,338,7,30,95.4,11.9,85.9124,11.77061875,11.937655238505211
2018,12,338,7,35,95.4,11.9,85.9124,11.792821875,11.958952691605479
2018,12,338,7,40,95.4,11.9,85.9124,11.815025,11.98025014470575
2018,12,338,7,45,95.4,12.0,86.671,11.837228125,12.001547597806017
2018,12,338,7,50,95.4,12.0,86.671,11.85943125,12.022845050906287
2018,12,338,7,55,95.4,12.2,88.1129,11.881634374999999,12.044142504006555
2018,12,338,8,0,95.4,12.2,88.1129,11.9038375,12.050203644346965
2018,12,338,8,5,95.4,12.2,88.1129,11.924334375,12.069908172170603
2018,12,338,8,10,95.4,12.2,88.1129,11.94483125,12.089612699994237
2018,12,338,8,15,95.4,11.6,83.4856,11.965328125,12.109317227817874
2018,12,338,8,20,95.4,11.6,83.4856,11.985825,12.12902175564151
2018,12,338,8,25,95.4,11.8,85.1287,12.006321875000001,12.148726283465148
2018,12,338,8,30,95.4,11.8,85.1287,12.02681875,12.168430811288783
2018,12,338,8,35,95.4,11.9,85.9124,12.047315625,12.188135339112417
2018,12,338,8,40,95.4,11.9,85.9124,12.0678125,12.207839866936055
2018,12,338,8,45,95.4,11.5,82.6263,12.088309375000001,12.227544394759693
2018,12,338,8,50,95.4,11.5,82.6263,12.10880625,12.247248922583328
2018,12,338,8,55,95.4,12.0,86.671,12.129303125,12.266953450406962
2018,12,338,9,0,95.4,12.0,86.671,12.1498,12.27142166547074
2018,12,338,9,5,95.4,12.2,88.1129,12.162853125000002,12.28417683796665
2018,12,338,9,10,95.4,12.2,88.1129,12.17590625,12.296932010462555
2018,12,338,9,15,95.4,11.8,85.1287,12.188959375,12.309687182958463
2018,12,338,9,20,95.4,11.8,85.1287,12.2020125,12.32244235545437
2018,12,338,9,25,95.4,11.8,85.1287,12.215065625000001,12.335197527950278
2018,12,338,9,30,95.4,11.8,85.1287,12.22811875,12.347952700446186
2018,12,338,9,35,95.4,11.4,81.7421,12.241171875,12.360707872942092
2018,12,338,9,40,95.4,11.4,81.7421,12.254225,12.373463045438001
2018,12,338,9,45,95.4,11.8,85.1287,12.267278125,12.386218217933909
2018,12,338,9,50,95.4,11.8,85.1287,12.28033125,12.398973390429815
2018,12,338,9,55,95.4,11.6,83.4856,12.293384374999999,12.411728562925722
2018,12,338,10,0,95.4,11.6,83.4856,12.3064375,12.409247422661771
2018,12,338,10,5,95.4,12.0,86.671,12.29404375,12.398245835949577
2018,12,338,10,10,95.4,12.0,86.671,12.281649999999999,12.387244249237385
2018,12,338,10,15,95.4,12.0,86.671,12.26925625,12.376242662525193
2018,12,338,10,20,95.4,12.0,86.671,12.2568625,12.365241075813001
2018,12,338,10,25,95.4,12.1,87.4045,12.24446875,12.354239489100808
2018,12,338,10,30,95.4,12.1,87.4045,12.232075,12.343237902388616
2018,12,338,10,35,95.4,12.1,87.4045,12.21968125,12.332236315676424
2018,12,338,10,40,95.4,12.1,87.4045,12.2072875,12.321234728964232
2018,12,338,10,45,95.4,12.1,87.4045,12.19489375,12.310233142252038
2018,12,338,10,50,95.4,12.1,87.4045,12.182500000000001,12.299231555539848
2018,12,338,10,55,95.4,11.5,82.6263,12.17010625,12.288229968827654
2018,12,338,11,0,95.4,11.5,82.6263,12.1577125,12.261992069355601
2018,12,338,11,5,95.4,12.1,87.4045,12.128189235833334,12.234998666618486
2018,12,338,11,10,95.4,12.1,87.4045,12.098665971666668,12.20800526388137
2018,12,338,11,15,95.7,12.6,90.6985,12.069142707500001,12.181011861144253
2018,12,338,11,20,97.2,12.6,90.6985,12.039619443333335,12.154018458407137
2018,12,338,11,25,97.2,12.9,92.3798,12.010096179166668,12.127025055670021
2018,12,338,11,30,97.2,12.9,92.3798,11.980572915,12.100031652932902
2018,12,338,11,35,97.2,12.5,90.0891,11.951049650833333,12.073038250195786
2018,12,338,11,40,97.2,12.5,90.0891,11.921526386666667,12.04604484745867
2018,12,338,11,45,99.0,12.5,90.0891,11.8920031225,12.019051444721555
2018,12,338,11,50,99.0,12.5,90.0891,11.862479858333334,11.992058041984437
2018,12,338,11,55,99.0,12.8,91.8438,11.832956594166667,11.965064639247322
2018,12,338,12,0,99.0,12.8,91.8438,11.80343333,11.922834923750345
2018,12,338,12,5,99.0,12.4,89.4551,11.806439927500001,11.92621083318566
2018,12,338,12,10,99.0,12.4,89.4551,11.809446525,11.929586742620971
2018,12,338,12,15,99.0,12.0,86.671,11.812453122500001,11.932962652056286
2018,12,338,12,20,99.0,12.0,86.671,11.81545972,11.936338561491599
2018,12,338,12,25,99.0,11.7,84.3197,11.8184663175,11.939714470926912
2018,12,338,12,30,99.0,11.7,84.3197,11.821472915000001,11.943090380362227
2018,12,338,12,35,99.0,12.2,88.1129,11.8244795125,11.946466289797538
2018,12,338,12,40,99.0,12.2,88.1129,11.82748611,11.949842199232853
2018,12,338,12,45,99.0,12.2,88.1129,11.8304927075,11.953218108668166
2018,12,338,12,50,99.0,12.2,88.1129,11.833499305,11.95659401810348
2018,12,338,12,55,99.0,12.6,90.6985,11.836505902499999,11.959969927538792
2018,12,338,13,0,99.0,12.6,90.6985,11.8395125,11.948109524214246
2018,12,338,13,5,99.0,12.3,88.7964,11.840786458333334,11.949867871906633
2018,12,338,13,10,99.0,12.3,88.7964,11.842060416666666,11.95162621959902
2018,12,338,13,15,97.6,12.3,88.7964,11.843334375,11.953384567291408
2018,12,338,13,20,97.2,12.3,88.7964,11.844608333333333,11.955142914983796
2018,12,338,13,25,97.2,12.3,88.7964,11.845882291666666,11.956901262676181
2018,12,338,13,30,97.2,12.3,88.7964,11.84715625,11.95865961036857
2018,12,338,13,35,97.2,12.9,92.3798,11.848430208333333,11.960417958060958
2018,12,338,13,40,97.2,12.9,92.3798,11.849704166666665,11.962176305753344
2018,12,338,13,45,97.2,12.4,89.4551,11.850978125,11.963934653445733
2018,12,338,13,50,97.2,12.4,89.4551,11.852252083333333,11.96569300113812
2018,12,338,13,55,97.2,12.7,91.2833,11.853526041666665,11.967451348830506
2018,12,338,14,0,97.2,12.7,91.2833,11.8548,11.953973383763035
2018,12,338,14,5,97.2,12.8,91.8438,11.851328124999998,11.951301104129206
2018,12,338,14,10,97.2,12.8,91.8438,11.84785625,11.94862882449538
2018,12,338,14,15,97.2,12.3,88.7964,11.844384374999999,11.945956544861552
2018,12,338,14,20,97.2,12.3,88.7964,11.8409125,11.943284265227724
2018,12,338,14,25,97.2,12.5,90.0891,11.837440625,11.940611985593897
2018,12,338,14,30,97.2,12.5,90.0891,11.83396875,11.937939705960071
2018,12,338,14,35,97.2,12.2,88.1129,11.830496875,11.935267426326241
2018,12,338,14,40,97.2,12.2,88.1129,11.827024999999999,11.932595146692414
2018,12,338,14,45,97.2,12.7,91.2833,11.823553125,11.929922867058588
2018,12,338,14,50,97.2,12.7,91.2833,11.82008125,11.927250587424759
2018,12,338,14,55,97.2,12.7,91.2833,11.816609375,11.924578307790933
2018,12,338,15,0,97.2,12.7,91.2833,11.8131375,11.906669715397245
2018,12,338,15,5,97.2,12.5,90.0891,11.803664583333333,11.898394967803293
2018,12,338,15,10,97.2,12.5,90.0891,11.794191666666666,11.890120220209342
2018,12,338,15,15,97.2,11.8,85.1287,11.78471875,11.88184547261539
2018,12,338,15,20,97.2,11.8,85.1287,11.775245833333333,11.87357072502144
2018,12,338,15,25,97.2,11.7,84.3197,11.765772916666666,11.865295977427488
2018,12,338,15,30,97.2,11.7,84.3197,11.7563,11.857021229833537
2018,12,338,15,35,97.2,12.1,87.4045,11.746827083333333,11.848746482239585
2018,12,338,15,40,97.2,12.1,87.4045,11.737354166666666,11.840471734645634
2018,12,338,15,45,97.2,11.6,83.4856,11.72788125,11.832196987051683
2018,12,338,15,50,97.2,11.6,83.4856,11.718408333333333,11.823922239457731
2018,12,338,15,55,97.2,11.0,77.9595,11.708935416666666,11.81564749186378
2018,12,338,16,0,97.2,11.0,77.9595,11.6994625,11.792136431509968
2018,12,338,16,5,97.2,11.7,84.3197,11.675490624999998,11.77032570899205
2018,12,338,16,10,97.2,11.7,84.3197,11.65151875,11.748514986474135
2018,12,338,16,15,97.2,11.4,81.7421,11.627546875,11.72670426395622
2018,12,338,16,20,97.2,11.4,81.7421,11.603575,11.704893541438302
2018,12,338,16,25,97.2,11.4,81.7421,11.579603124999998,11.683082818920386
2018,12,338,16,30,97.2,11.4,81.7421,11.55563125,11.66127209640247
2018,12,338,16,35,97.2,11.2,79.8993,11.531659375,11.639461373884554
2018,12,338,16,40,97.2,11.2,79.8993,11.5076875,11.617650651366638
2018,12,338,16,45,97.2,10.8,75.926,11.483715624999999,11.595839928848719
2018,12,338,16,50,97.2,10.8,75.926,11.45974375,11.574029206330804
2018,12,338,16,55,97.2,10.6,73.803,11.435771875,11.55221848381289
2018,12,338,17,0,97.2,10.6,73.803,11.4118,11.515171448535112
2018,12,338,17,5,97.2,10.3,70.4623,11.37083,11.477491572629434
2018,12,338,17,10,97.2,10.3,70.4623,11.32986,11.439811696723758
2018,12,338,17,15,97.2,10.8,75.926,11.288889999999999,11.402131820818079
2018,12,338,17,20,97.2,10.8,75.926,11.247919999999999,11.364451944912402
2018,12,338,17,25,97.2,10.8,75.926,11.206949999999999,11.326772069006724
2018,12,338,17,30,97.2,10.8,75.926,11.16598,11.289092193101046
2018,12,338,17,35,97.2,10.9,76.9542,11.12501,11.251412317195369
2018,12,338,17,40,97.2,10.9,76.9542,11.08404,11.213732441289691
2018,12,338,17,45,97.2,10.8,75.926,11.04307,11.176052565384014
2018,12,338,17,50,97.2,10.8,75.926,11.002099999999999,11.138372689478336
2018,12,338,17,55,97.2,11.5,82.6263,10.961129999999999,11.100692813572659
2018,12,338,18,0,97.2,11.5,82.6263,10.92016,11.04777662490712
2018,12,338,18,5,97.2,11.5,82.6263,10.916545208333332,11.044970920762943
2018,12,338,18,10,97.2,11.5,82.6263,10.912930416666665,11.042165216618764
2018,12,338,18,15,97.2,11.7,84.3197,10.909315625,11.039359512474588
2018,12,338,18,20,97.2,11.7,84.3197,10.905700833333333,11.036553808330408
2018,12,338,18,25,97.2,11.7,84.3197,10.902086041666665,11.03374810418623
2018,12,338,18,30,97.2,11.7,84.3197,10.89847125,11.030942400042054
2018,12,338,18,35,97.2,11.3,80.833,10.894856458333333,11.028136695897876
2018,12,338,18,40,97.2,11.3,80.833,10.891241666666666,11.025330991753696
2018,12,338,18,45,97.2,11.6,83.4856,10.887626874999999,11.022525287609518
2018,12,338,18,50,97.2,11.6,83.4856,10.884012083333332,11.01971958346534
2018,12,338,18,55,97.2,12.2,88.1129,10.880397291666666,11.016913879321164
2018,12,338,19,0,97.2,12.2,88.1129,10.8767825,10.998871862417126
2018,12,338,19,5,99.0,12.1,87.4045,10.897511041666666,11.018792670205062
2018,12,338,19,10,99.0,12.1,87.4045,10.918239583333332,11.038713477992996
2018,12,338,19,15,99.0,12.1,87.4045,10.938968124999999,11.058634285780933
2018,12,338,19,20,99.0,12.1,87.4045,10.959696666666666,11.07855509356887
2018,12,338,19,25,99.0,12.1,87.4045,10.980425208333333,11.098475901356807
2018,12,338,19,30,99.0,12.1,87.4045,11.00115375,11.118396709144742
2018,12,338,19,35,99.0,13.0,92.8915,11.021882291666666,11.138317516932677
2018,12,338,19,40,99.0,13.0,92.8915,11.042610833333333,11.158238324720614
2018,12,338,19,45,99.0,12.9,92.3798,11.063339375,11.17815913250855
2018,12,338,19,50,99.0,12.9,92.3798,11.084067916666665,11.198079940296484
2018,12,338,19,55,99.0,12.9,92.3798,11.104796458333333,11.218000748084421
2018,12,338,20,0,99.0,12.9,92.3798,11.125525,11.222685243112497
2018,12,338,20,5,99.0,12.9,92.3798,11.15993125,11.255375321130812
2018,12,338,20,10,99.0,12.9,92.3798,11.1943375,11.288065399149124
2018,12,338,20,15,99.0,12.8,91.8438,11.22874375,11.320755477167436
2018,12,338,20,20,99.0,12.8,91.8438,11.26315,11.35344555518575
2018,12,338,20,25,99.0,12.8,91.8438,11.29755625,11.386135633204063
2018,12,338,20,30,99.0,12.8,91.8438,11.3319625,11.418825711222375
2018,12,338,20,35,99.0,12.4,89.4551,11.36636875,11.45151578924069
2018,12,338,20,40,99.0,12.4,89.4551,11.400775,11.484205867259002
2018,12,338,20,45,99.0,12.4,89.4551,11.43518125,11.516895945277314
2018,12,338,20,50,99.0,12.4,89.4551,11.4695875,11.549586023295626
2018,12,338,20,55,99.0,12.8,91.8438,11.50399375,11.58227610131394
2018,12,338,21,0,99.0,12.8,91.8438,11.5384,11.599729866572392
2018,12,338,21,5,99.0,12.9,92.3798,11.588557291666666,11.647124842703018
2018,12,338,21,10,99.0,12.9,92.3798,11.638714583333332,11.694519818833644
2018,12,338,21,15,99.0,13.3,94.2807,11.688871875,11.74191479496427
2018,12,338,21,20,99.0,13.3,94.2807,11.739029166666667,11.789309771094896
2018,12,338,21,25,99.0,12.8,91.8438,11.789186458333333,11.836704747225522
2018,12,338,21,30,99.0,12.8,91.8438,11.83934375,11.884099723356146
2018,12,338,21,35,99.0,13.0,92.8915,11.889501041666666,11.931494699486771
2018,12,338,21,40,99.0,13.0,92.8915,11.939658333333332,11.978889675617395
2018,12,338,21,45,99.0,13.0,92.8915,11.989815624999999,12.026284651748021
2018,12,338,21,50,99.0,13.0,92.8915,12.039972916666667,12.073679627878647
2018,12,338,21,55,99.0,13.7,95.7958,12.090130208333333,12.121074604009273
2018,12,338,22,0,99.0,13.7,95.7958,12.1402875,12.153233267380038
2018,12,338,22,5,99.0,14.0,96.6922,12.17136875,12.18281918332081
2018,12,338,22,10,99.0,14.0,96.6922,12.202449999999999,12.21240509926158
2018,12,338,22,15,99.0,14.0,96.6922,12.233531249999999,12.241991015202352
2018,12,338,22,20,99.0,14.0,96.6922,12.2646125,12.271576931143127
2018,12,338,22,25,99.0,13.4,94.6953,12.29569375,12.301162847083898
2018,12,338,22,30,99.0,13.4,94.6953,12.326775,12.330748763024669
2018,12,338,22,35,99.0,14.2,97.1915,12.35785625,12.36033467896544
2018,12,338,22,40,99.0,14.2,97.1915,12.388937499999999,12.389920594906211
2018,12,338,22,45,99.0,14.0,96.6922,12.42001875,12.419506510846984
2018,12,338,22,50,99.0,14.0,96.6922,12.4511,12.449092426787756
2018,12,338,22,55,99.0,14.1,96.9505,12.48218125,12.478678342728527
2018,12,338,23,0,99.0,14.1,96.9505,12.5132625,12.49302794590944
2018,12,338,23,5,99.0,14.1,96.9505,12.508758333333333,12.48939193675843
2018,12,338,23,10,99.0,14.1,96.9505,12.504254166666666,12.485755927607421
2018,12,338,23,15,99.0,13.8,96.1163,12.499749999999999,12.48211991845641
2018,12,338,23,20,99.0,13.8,96.1163,12.495245833333334,12.478483909305403
2018,12,338,23,25,99.0,13.9,96.4147,12.490741666666667,12.474847900154394
2018,12,338,23,30,99.0,13.9,96.4147,12.4862375,12.471211891003385
2018,12,338,23,35,99.0,13.8,96.1163,12.481733333333333,12.467575881852376
2018,12,338,23,40,99.0,13.8,96.1163,12.477229166666666,12.463939872701367
2018,12,338,23,45,99.0,13.8,96.1163,12.472725,12.460303863550358
2018,12,338,23,50,99.0,13.8,96.1163,12.468220833333334,12.456667854399349
2018,12,338,23,55,99.0,13.9,96.4147,12.463716666666667,12.45303184524834
2018,12,339,0,0,99.0,13.9,96.4147,12.4592125,12.619867137706093
2018,12,339,0,5,99.0,13.8,96.1163,12.4355209825,12.598318152066268
2018,12,339,0,10,99.0,13.8,96.1163,12.411829465,12.576769166426443
2018,12,339,0,15,99.0,13.2,93.8419,12.388137947499999,12.555220180786616
2018,12,339,0,20,99.0,13.2,93.8419,12.36444643,12.533671195146793
2018,12,339,0,25,99.0,13.6,95.4526,12.3407549125,12.512122209506968
2018,12,339,0,30,99.0,13.6,95.4526,12.317063395,12.490573223867143
2018,12,339,0,35,99.0,13.2,93.8419,12.2933718775,12.469024238227318
2018,12,339,0,40,99.0,13.2,93.8419,12.26968036,12.447475252587495
2018,12,339,0,45,99.0,13.4,94.6953,12.245988842500001,12.42592626694767
2018,12,339,0,50,99.0,13.4,94.6953,12.222297325,12.404377281307843
2018,12,339,0,55,99.0,13.5,95.0858,12.1986058075,12.382828295668018
2018,12,339,1,0,99.0,13.5,95.0858,12.17491429,12.346042997268334
2018,12,339,1,5,99.0,13.5,95.0858,12.156601194166667,12.329515212402853
2018,12,339,1,10,99.0,13.5,95.0858,12.138288098333334,12.312987427537372
2018,12,339,1,15,99.0,13.7,95.7958,12.1199750025,12.296459642671891
2018,12,339,1,20,99.0,13.7,95.7958,12.101661906666667,12.27993185780641
2018,12,339,1,25,99.0,13.7,95.7958,12.083348810833334,12.26340407294093
2018,12,339,1,30,99.0,13.7,95.7958,12.065035715,12.246876288075448
2018,12,339,1,35,99.0,13.7,95.7958,12.046722619166667,12.230348503209965
2018,12,339,1,40,99.0,13.7,95.7958,12.028409523333334,12.213820718344484
2018,12,339,1,45,99.0,13.2,93.8419,12.0100964275,12.197292933479003
2018,12,339,1,50,99.0,13.2,93.8419,11.991783331666667,12.180765148613522
2018,12,339,1,55,99.0,13.2,93.8419,11.973470235833334,12.164237363748041
2018,12,339,2,0,99.0,13.2,93.8419,11.95515714,12.1324732661227
2018,12,339,2,5,99.0,12.5,90.0891,11.947283330833335,12.125691417433835
2018,12,339,2,10,99.0,12.5,90.0891,11.939409521666667,12.11890956874497
2018,12,339,2,15,99.0,12.5,90.0891,11.9315357125,12.112127720056105
2018,12,339,2,20,99.0,12.5,90.0891,11.923661903333334,12.105345871367241
2018,12,339,2,25,99.0,12.4,89.4551,11.915788094166667,12.098564022678374
2018,12,339,2,30,99.0,12.4,89.4551,11.907914285,12.09178217398951
2018,12,339,2,35,99.0,12.5,90.0891,11.900040475833334,12.085000325300644
2018,12,339,2,40,99.0,12.5,90.0891,11.892166666666666,12.078218476611779
2018,12,339,2,45,99.0,12.8,91.8438,11.8842928575,12.071436627922914
2018,12,339,2,50,99.0,12.8,91.8438,11.876419048333334,12.06465477923405
2018,12,339,2,55,99.0,12.8,91.8438,11.868545239166666,12.057872930545184
2018,12,339,3,0,99.0,12.8,91.8438,11.86067143,12.03585476909646
2018,12,339,3,5,99.0,13.3,94.2807,11.860754763333333,12.036501570029877
2018,12,339,3,10,99.0,13.3,94.2807,11.860838096666667,12.037148370963296
2018,12,339,3,15,99.0,12.8,91.8438,11.86092143,12.037795171896713
2018,12,339,3,20,99.0,12.8,91.8438,11.861004763333334,12.038441972830132
2018,12,339,3,25,99.0,13.0,92.8915,11.861088096666666,12.039088773763549
2018,12,339,3,30,99.0,13.0,92.8915,11.861171429999999,12.039735574696968
2018,12,339,3,35,99.0,12.7,91.2833,11.861254763333333,12.040382375630386
2018,12,339,3,40,99.0,12.7,91.2833,11.861338096666666,12.041029176563804
2018,12,339,3,45,99.0,12.5,90.0891,11.86142143,12.041675977497222
2018,12,339,3,50,99.0,12.5,90.0891,11.861504763333333,12.042322778430641
2018,12,339,3,55,99.0,13.0,92.8915,11.861588096666667,12.04296957936406
2018,12,339,4,0,99.0,13.0,92.8915,11.86167143,12.028380067537617
2018,12,339,4,5,99.0,13.0,92.8915,11.8619023825,12.029164683153468
2018,12,339,4,10,99.0,13.0,92.8915,11.862133335,12.029949298769317
2018,12,339,4,15,99.0,13.0,92.8915,11.8623642875,12.030733914385166
2018,12,339,4,20,99.0,13.0,92.8915,11.86259524,12.031518530001016
2018,12,339,4,25,99.0,13.3,94.2807,11.8628261925,12.032303145616867
2018,12,339,4,30,99.0,13.3,94.2807,11.863057144999999,12.033087761232714
2018,12,339,4,35,99.0,12.8,91.8438,11.8632880975,12.033872376848565
2018,12,339,4,40,99.0,12.8,91.8438,11.86351905,12.034656992464416
2018,12,339,4,45,99.0,13.1,93.3789,11.8637500025,12.035441608080264
2018,12,339,4,50,99.0,13.1,93.3789,11.863980955,12.036226223696115
2018,12,339,4,55,99.0,13.1,93.3789,11.8642119075,12.037010839311964
2018,12,339,5,0,99.0,13.1,93.3789,11.86444286,12.022559142167955
2018,12,339,5,5,99.0,12.5,90.0891,11.858348812500001,12.017438847967128
2018,12,339,5,10,99.0,12.5,90.0891,11.852254765000001,12.012318553766303
2018,12,339,5,15,99.0,12.8,91.8438,11.8461607175,12.007198259565476
2018,12,339,5,20,99.0,12.8,91.8438,11.84006667,12.002077965364649
2018,12,339,5,25,99.0,12.8,91.8438,11.833972622500001,11.996957671163823
2018,12,339,5,30,99.0,12.8,91.8438,11.827878575,11.991837376962994
2018,12,339,5,35,99.0,12.8,91.8438,11.8217845275,11.98671708276217
2018,12,339,5,40,99.0,12.8,91.8438,11.81569048,11.981596788561344
2018,12,339,5,45,99.0,12.8,91.8438,11.809596432500001,11.976476494360517
2018,12,339,5,50,99.0,12.8,91.8438,11.803502385000002,11.971356200159692
2018,12,339,5,55,99.0,12.8,91.8438,11.7974083375,11.966235905958863
2018,12,339,6,0,99.0,12.8,91.8438,11.79131429,11.945879298998177
2018,12,339,6,5,99.0,12.2,88.1129,11.7760589325,11.932206165374012
2018,12,339,6,10,99.0,12.2,88.1129,11.760803575,11.918533031749849
2018,12,339,6,15,99.0,12.2,88.1129,11.745548217500001,11.904859898125684
2018,12,339,6,20,99.0,12.2,88.1129,11.73029286,11.89118676450152
2018,12,339,6,25,99.0,11.7,84.3197,11.7150375025,11.877513630877353
2018,12,339,6,30,99.0,11.7,84.3197,11.699782145,11.86384049725319
2018,12,339,6,35,99.0,11.5,82.6263,11.684526787500001,11.850167363629026
2018,12,339,6,40,99.0,11.5,82.6263,11.66927143,11.83649423000486
2018,12,339,6,45,99.0,11.9,85.9124,11.6540160725,11.822821096380695
2018,12,339,6,50,99.0,11.9,85.9124,11.638760715,11.80914796275653
2018,12,339,6,55,99.0,11.8,85.1287,11.623505357500001,11.795474829132367
2018,12,339,7,0,99.0,11.8,85.1287,11.60825,11.766565382748341
2018,12,339,7,5,99.0,11.8,85.1287,11.606448610833333,11.765452639588169
2018,12,339,7,10,99.0,11.8,85.1287,11.604647221666667,11.764339896427998
2018,12,339,7,15,99.0,11.5,82.6263,11.6028458325,11.763227153267824
2018,12,339,7,20,99.0,11.5,82.6263,11.601044443333333,11.762114410107651
2018,12,339,7,25,99.0,11.5,82.6263,11.599243054166667,11.761001666947479
2018,12,339,7,30,99.0,11.5,82.6263,11.597441665,11.759888923787306
2018,12,339,7,35,99.0,11.2,79.8993,11.595640275833333,11.758776180627134
2018,12,339,7,40,99.0,11.2,79.8993,11.593838886666667,11.757663437466963
2018,12,339,7,45,99.0,11.1,78.9413,11.5920374975,11.756550694306789
2018,12,339,7,50,99.0,11.1,78.9413,11.590236108333333,11.755437951146616
2018,12,339,7,55,99.0,11.2,79.8993,11.588434719166667,11.754325207986444
2018,12,339,8,0,99.0,11.2,79.8993,11.58663333,11.737976152066413
2018,12,339,8,5,99.0,11.2,79.8993,11.573523608333334,11.726306146678652
2018,12,339,8,10,99.0,11.2,79.8993,11.560413886666666,11.714636141290892
2018,12,339,8,15,99.0,11.4,81.7421,11.547304165,11.702966135903132
2018,12,339,8,20,99.0,11.4,81.7421,11.534194443333334,11.691296130515374
2018,12,339,8,25,99.0,11.1,78.9413,11.521084721666666,11.679626125127614
2018,12,339,8,30,99.0,11.1,78.9413,11.507975,11.667956119739856
2018,12,339,8,35,99.0,10.5,72.7095,11.494865278333334,11.656286114352095
2018,12,339,8,40,99.0,10.5,72.7095,11.481755556666666,11.644616108964335
2018,12,339,8,45,99.0,9.9,65.7492,11.468645835,11.632946103576577
2018,12,339,8,50,99.0,9.9,65.7492,11.455536113333334,11.621276098188817
2018,12,339,8,55,99.0,10.0,66.9527,11.442426391666666,11.609606092801057
2018,12,339,9,0,99.0,10.0,66.9527,11.42931667,11.582699774653438
2018,12,339,9,5,99.0,9.8,64.5303,11.388113891666666,11.544802580950826
2018,12,339,9,10,99.0,9.8,64.5303,11.346911113333334,11.506905387248215
2018,12,339,9,15,99.0,10.3,70.4623,11.305708335,11.469008193545601
2018,12,339,9,20,99.0,10.3,70.4623,11.264505556666666,11.43111099984299
2018,12,339,9,25,99.0,9.9,65.7492,11.223302778333334,11.393213806140379
2018,12,339,9,30,99.0,9.9,65.7492,11.1821,11.355316612437766
2018,12,339,9,35,99.0,9.9,65.7492,11.140897221666666,11.317419418735154
2018,12,339,9,40,99.0,9.9,65.7492,11.099694443333334,11.279522225032544
2018,12,339,9,45,99.0,9.7,63.297,11.058491665,11.241625031329932
2018,12,339,9,50,99.0,9.7,63.297,11.017288886666666,11.20372783762732
2018,12,339,9,55,99.0,10.0,66.9527,10.976086108333334,11.165830643924707
2018,12,339,10,0,99.0,10.0,66.9527,10.93488333,11.112697137462236
2018,12,339,10,5,99.0,9.7,63.297,10.899100275,11.07985970305048
2018,12,339,10,10,99.0,9.7,63.297,10.863317219999999,11.047022268638724
2018,12,339,10,15,99.0,9.8,64.5303,10.827534165,11.01418483422697
2018,12,339,10,20,99.0,9.8,64.5303,10.79175111,10.981347399815215
2018,12,339,10,25,99.0,9.6,62.0501,10.755968055,10.94850996540346
2018,12,339,10,30,99.0,9.6,62.0501,10.720185,10.915672530991705
2018,12,339,10,35,99.0,9.6,62.0501,10.684401945,10.88283509657995
