timeStamp,year,month,day,hour,minute,windDic (degree),WSF_int,windSpeed_5min
2019-01-23 17:00:00,2019.0,1.0,23.0,17.0,0.0,231.202375,7.79833,8.171671439379171
2019-01-23 17:05:00,2019.0,1.0,23.0,17.0,5.0,,7.83261375,8.203635193709264
2019-01-23 17:10:00,2019.0,1.0,23.0,17.0,10.0,,7.8668975,8.235598948039359
2019-01-23 17:15:00,2019.0,1.0,23.0,17.0,15.0,,7.9011812500000005,8.267562702369453
2019-01-23 17:20:00,2019.0,1.0,23.0,17.0,20.0,,7.935465,8.299526456699546
2019-01-23 17:25:00,2019.0,1.0,23.0,17.0,25.0,,7.96974875,8.331490211029639
2019-01-23 17:30:00,2019.0,1.0,23.0,17.0,30.0,,8.004032500000001,8.363453965359733
2019-01-23 17:35:00,2019.0,1.0,23.0,17.0,35.0,,8.03831625,8.395417719689826
2019-01-23 17:40:00,2019.0,1.0,23.0,17.0,40.0,,8.0726,8.42738147401992
2019-01-23 17:45:00,2019.0,1.0,23.0,17.0,45.0,,8.10688375,8.459345228350013
2019-01-23 17:50:00,2019.0,1.0,23.0,17.0,50.0,,8.1411675,8.491308982680108
2019-01-23 17:55:00,2019.0,1.0,23.0,17.0,55.0,,8.17545125,8.523272737010203
2019-01-23 18:00:00,2019.0,1.0,23.0,18.0,0.0,238.406625,8.209735,8.540000178580437
2019-01-23 18:05:00,2019.0,1.0,23.0,18.0,5.0,,8.196534583333333,8.528481127388545
2019-01-23 18:10:00,2019.0,1.0,23.0,18.0,10.0,,8.183334166666667,8.516962076196656
2019-01-23 18:15:00,2019.0,1.0,23.0,18.0,15.0,,8.17013375,8.505443025004764
2019-01-23 18:20:00,2019.0,1.0,23.0,18.0,20.0,,8.156933333333333,8.493923973812874
2019-01-23 18:25:00,2019.0,1.0,23.0,18.0,25.0,,8.143732916666666,8.482404922620985
2019-01-23 18:30:00,2019.0,1.0,23.0,18.0,30.0,,8.130532500000001,8.470885871429095
2019-01-23 18:35:00,2019.0,1.0,23.0,18.0,35.0,,8.117332083333334,8.459366820237205
2019-01-23 18:40:00,2019.0,1.0,23.0,18.0,40.0,,8.104131666666667,8.447847769045314
2019-01-23 18:45:00,2019.0,1.0,23.0,18.0,45.0,,8.09093125,8.436328717853424
2019-01-23 18:50:00,2019.0,1.0,23.0,18.0,50.0,,8.077730833333334,8.424809666661533
2019-01-23 18:55:00,2019.0,1.0,23.0,18.0,55.0,,8.064530416666667,8.413290615469643
2019-01-23 19:00:00,2019.0,1.0,23.0,19.0,0.0,244.6301111,8.05133,8.386535251517893
2019-01-23 19:05:00,2019.0,1.0,23.0,19.0,5.0,,8.115407604166666,8.445782213228963
2019-01-23 19:10:00,2019.0,1.0,23.0,19.0,10.0,,8.179485208333332,8.505029174940033
2019-01-23 19:15:00,2019.0,1.0,23.0,19.0,15.0,,8.2435628125,8.564276136651104
2019-01-23 19:20:00,2019.0,1.0,23.0,19.0,20.0,,8.307640416666667,8.623523098362174
2019-01-23 19:25:00,2019.0,1.0,23.0,19.0,25.0,,8.371718020833333,8.682770060073244
2019-01-23 19:30:00,2019.0,1.0,23.0,19.0,30.0,,8.435795625,8.742017021784315
2019-01-23 19:35:00,2019.0,1.0,23.0,19.0,35.0,,8.499873229166667,8.801263983495385
2019-01-23 19:40:00,2019.0,1.0,23.0,19.0,40.0,,8.563950833333333,8.860510945206455
2019-01-23 19:45:00,2019.0,1.0,23.0,19.0,45.0,,8.6280284375,8.919757906917525
2019-01-23 19:50:00,2019.0,1.0,23.0,19.0,50.0,,8.692106041666666,8.979004868628595
2019-01-23 19:55:00,2019.0,1.0,23.0,19.0,55.0,,8.756183645833334,9.038251830339666
2019-01-23 20:00:00,2019.0,1.0,23.0,20.0,0.0,241.565375,8.82026125,9.082262479290875
2019-01-23 20:05:00,2019.0,1.0,23.0,20.0,5.0,,8.854465416666667,9.11415335655796
2019-01-23 20:10:00,2019.0,1.0,23.0,20.0,10.0,,8.888669583333334,9.146044233825045
2019-01-23 20:15:00,2019.0,1.0,23.0,20.0,15.0,,8.92287375,9.177935111092129
2019-01-23 20:20:00,2019.0,1.0,23.0,20.0,20.0,,8.957077916666666,9.209825988359212
2019-01-23 20:25:00,2019.0,1.0,23.0,20.0,25.0,,8.991282083333333,9.241716865626296
2019-01-23 20:30:00,2019.0,1.0,23.0,20.0,30.0,,9.02548625,9.27360774289338
2019-01-23 20:35:00,2019.0,1.0,23.0,20.0,35.0,,9.059690416666667,9.305498620160465
2019-01-23 20:40:00,2019.0,1.0,23.0,20.0,40.0,,9.093894583333334,9.33738949742755
2019-01-23 20:45:00,2019.0,1.0,23.0,20.0,45.0,,9.12809875,9.369280374694632
2019-01-23 20:50:00,2019.0,1.0,23.0,20.0,50.0,,9.162302916666667,9.401171251961717
2019-01-23 20:55:00,2019.0,1.0,23.0,20.0,55.0,,9.196507083333334,9.433062129228801
2019-01-23 21:00:00,2019.0,1.0,23.0,21.0,0.0,243.4125,9.23071125,9.449716693736026
2019-01-23 21:05:00,2019.0,1.0,23.0,21.0,5.0,,9.341718958333335,9.551939087803966
2019-01-23 21:10:00,2019.0,1.0,23.0,21.0,10.0,,9.452726666666667,9.654161481871904
2019-01-23 21:15:00,2019.0,1.0,23.0,21.0,15.0,,9.563734375000001,9.756383875939843
2019-01-23 21:20:00,2019.0,1.0,23.0,21.0,20.0,,9.674742083333333,9.858606270007781
2019-01-23 21:25:00,2019.0,1.0,23.0,21.0,25.0,,9.785749791666667,9.960828664075722
2019-01-23 21:30:00,2019.0,1.0,23.0,21.0,30.0,,9.8967575,10.063051058143659
2019-01-23 21:35:00,2019.0,1.0,23.0,21.0,35.0,,10.007765208333334,10.165273452211599
2019-01-23 21:40:00,2019.0,1.0,23.0,21.0,40.0,,10.118772916666668,10.26749584627954
2019-01-23 21:45:00,2019.0,1.0,23.0,21.0,45.0,,10.229780625,10.369718240347476
2019-01-23 21:50:00,2019.0,1.0,23.0,21.0,50.0,,10.340788333333334,10.471940634415416
2019-01-23 21:55:00,2019.0,1.0,23.0,21.0,55.0,,10.451796041666668,10.574163028483357
2019-01-23 22:00:00,2019.0,1.0,23.0,22.0,0.0,248.50775,10.56280375,10.661149109791435
2019-01-23 22:05:00,2019.0,1.0,23.0,22.0,5.0,,10.686168229166666,10.774687003335174
2019-01-23 22:10:00,2019.0,1.0,23.0,22.0,10.0,,10.809532708333334,10.888224896878917
2019-01-23 22:15:00,2019.0,1.0,23.0,22.0,15.0,,10.9328971875,11.001762790422656
2019-01-23 22:20:00,2019.0,1.0,23.0,22.0,20.0,,11.056261666666666,11.115300683966396
2019-01-23 22:25:00,2019.0,1.0,23.0,22.0,25.0,,11.179626145833334,11.228838577510139
2019-01-23 22:30:00,2019.0,1.0,23.0,22.0,30.0,,11.302990625,11.342376471053878
2019-01-23 22:35:00,2019.0,1.0,23.0,22.0,35.0,,11.426355104166666,11.455914364597618
2019-01-23 22:40:00,2019.0,1.0,23.0,22.0,40.0,,11.549719583333333,11.56945225814136
2019-01-23 22:45:00,2019.0,1.0,23.0,22.0,45.0,,11.6730840625,11.682990151685102
2019-01-23 22:50:00,2019.0,1.0,23.0,22.0,50.0,,11.796448541666665,11.796528045228841
2019-01-23 22:55:00,2019.0,1.0,23.0,22.0,55.0,,11.919813020833333,11.910065938772583
2019-01-23 23:00:00,2019.0,1.0,23.0,23.0,0.0,256.65575,12.043177499999999,12.008367519556463
2019-01-23 23:05:00,2019.0,1.0,23.0,23.0,5.0,,12.026715833333332,11.993862035002396
2019-01-23 23:10:00,2019.0,1.0,23.0,23.0,10.0,,12.010254166666666,11.979356550448326
2019-01-23 23:15:00,2019.0,1.0,23.0,23.0,15.0,,11.9937925,11.964851065894258
2019-01-23 23:20:00,2019.0,1.0,23.0,23.0,20.0,,11.977330833333333,11.95034558134019
2019-01-23 23:25:00,2019.0,1.0,23.0,23.0,25.0,,11.960869166666667,11.935840096786123
2019-01-23 23:30:00,2019.0,1.0,23.0,23.0,30.0,,11.9444075,11.921334612232053
2019-01-23 23:35:00,2019.0,1.0,23.0,23.0,35.0,,11.927945833333332,11.906829127677984
2019-01-23 23:40:00,2019.0,1.0,23.0,23.0,40.0,,11.911484166666666,11.892323643123916
2019-01-23 23:45:00,2019.0,1.0,23.0,23.0,45.0,,11.8950225,11.877818158569847
2019-01-23 23:50:00,2019.0,1.0,23.0,23.0,50.0,,11.878560833333333,11.863312674015779
2019-01-23 23:55:00,2019.0,1.0,23.0,23.0,55.0,,11.862099166666667,11.848807189461711
2019-01-24 00:00:00,2019.0,1.0,24.0,0.0,0.0,260.920125,11.8456375,12.015324227815537
2019-01-24 00:05:00,2019.0,1.0,24.0,0.0,5.0,,11.759790856666667,11.937280649232706
2019-01-24 00:10:00,2019.0,1.0,24.0,0.0,10.0,,11.673944213333334,11.859237070649876
2019-01-24 00:15:00,2019.0,1.0,24.0,0.0,15.0,,11.58809757,11.781193492067045
2019-01-24 00:20:00,2019.0,1.0,24.0,0.0,20.0,,11.502250926666667,11.703149913484214
2019-01-24 00:25:00,2019.0,1.0,24.0,0.0,25.0,,11.416404283333334,11.625106334901385
2019-01-24 00:30:00,2019.0,1.0,24.0,0.0,30.0,,11.33055764,11.547062756318555
2019-01-24 00:35:00,2019.0,1.0,24.0,0.0,35.0,,11.244710996666667,11.469019177735724
2019-01-24 00:40:00,2019.0,1.0,24.0,0.0,40.0,,11.158864353333334,11.390975599152894
2019-01-24 00:45:00,2019.0,1.0,24.0,0.0,45.0,,11.07301771,11.312932020570063
2019-01-24 00:50:00,2019.0,1.0,24.0,0.0,50.0,,10.987171066666667,11.234888441987232
2019-01-24 00:55:00,2019.0,1.0,24.0,0.0,55.0,,10.901324423333334,11.156844863404402
2019-01-24 01:00:00,2019.0,1.0,24.0,1.0,0.0,259.5782222,10.81547778,11.063564972061712
2019-01-24 01:05:00,2019.0,1.0,24.0,1.0,5.0,,10.746367131666666,11.00084709185136
2019-01-24 01:10:00,2019.0,1.0,24.0,1.0,10.0,,10.677256483333334,10.938129211641012
2019-01-24 01:15:00,2019.0,1.0,24.0,1.0,15.0,,10.608145835,10.87541133143066
2019-01-24 01:20:00,2019.0,1.0,24.0,1.0,20.0,,10.539035186666666,10.81269345122031
2019-01-24 01:25:00,2019.0,1.0,24.0,1.0,25.0,,10.469924538333334,10.74997557100996
2019-01-24 01:30:00,2019.0,1.0,24.0,1.0,30.0,,10.40081389,10.687257690799608
2019-01-24 01:35:00,2019.0,1.0,24.0,1.0,35.0,,10.331703241666666,10.624539810589258
2019-01-24 01:40:00,2019.0,1.0,24.0,1.0,40.0,,10.262592593333334,10.561821930378908
2019-01-24 01:45:00,2019.0,1.0,24.0,1.0,45.0,,10.193481945,10.499104050168558
2019-01-24 01:50:00,2019.0,1.0,24.0,1.0,50.0,,10.124371296666666,10.436386169958206
2019-01-24 01:55:00,2019.0,1.0,24.0,1.0,55.0,,10.055260648333334,10.373668289747858
2019-01-24 02:00:00,2019.0,1.0,24.0,2.0,0.0,257.653625,9.98615,10.295714096777646
2019-01-24 02:05:00,2019.0,1.0,24.0,2.0,5.0,,9.882068854166667,10.20097258746006
2019-01-24 02:10:00,2019.0,1.0,24.0,2.0,10.0,,9.777987708333333,10.106231078142471
2019-01-24 02:15:00,2019.0,1.0,24.0,2.0,15.0,,9.673906562500001,10.011489568824887
2019-01-24 02:20:00,2019.0,1.0,24.0,2.0,20.0,,9.569825416666667,9.916748059507299
2019-01-24 02:25:00,2019.0,1.0,24.0,2.0,25.0,,9.465744270833333,9.822006550189712
2019-01-24 02:30:00,2019.0,1.0,24.0,2.0,30.0,,9.361663125,9.727265040872124
2019-01-24 02:35:00,2019.0,1.0,24.0,2.0,35.0,,9.257581979166666,9.632523531554538
2019-01-24 02:40:00,2019.0,1.0,24.0,2.0,40.0,,9.153500833333332,9.53778202223695
2019-01-24 02:45:00,2019.0,1.0,24.0,2.0,45.0,,9.049419687499999,9.443040512919364
2019-01-24 02:50:00,2019.0,1.0,24.0,2.0,50.0,,8.945338541666667,9.348299003601777
2019-01-24 02:55:00,2019.0,1.0,24.0,2.0,55.0,,8.841257395833333,9.253557494284191
2019-01-24 03:00:00,2019.0,1.0,24.0,3.0,0.0,256.526125,8.73717625,9.143579672206744
2019-01-24 03:05:00,2019.0,1.0,24.0,3.0,5.0,,8.602999687499999,9.021278804857117
2019-01-24 03:10:00,2019.0,1.0,24.0,3.0,10.0,,8.468823125,8.89897793750749
2019-01-24 03:15:00,2019.0,1.0,24.0,3.0,15.0,,8.3346465625,8.776677070157863
2019-01-24 03:20:00,2019.0,1.0,24.0,3.0,20.0,,8.20047,8.654376202808235
2019-01-24 03:25:00,2019.0,1.0,24.0,3.0,25.0,,8.066293437499999,8.532075335458607
2019-01-24 03:30:00,2019.0,1.0,24.0,3.0,30.0,,7.932116874999999,8.409774468108981
2019-01-24 03:35:00,2019.0,1.0,24.0,3.0,35.0,,7.7979403125,8.287473600759354
2019-01-24 03:40:00,2019.0,1.0,24.0,3.0,40.0,,7.663763749999999,8.165172733409726
2019-01-24 03:45:00,2019.0,1.0,24.0,3.0,45.0,,7.529587187499999,8.042871866060098
2019-01-24 03:50:00,2019.0,1.0,24.0,3.0,50.0,,7.395410624999999,7.920570998710472
2019-01-24 03:55:00,2019.0,1.0,24.0,3.0,55.0,,7.2612340625,7.798270131360845
2019-01-24 04:00:00,2019.0,1.0,24.0,4.0,0.0,260.263,7.127057499999999,7.660732951251358
2019-01-24 04:05:00,2019.0,1.0,24.0,4.0,5.0,,6.995531979166666,7.540859729521618
2019-01-24 04:10:00,2019.0,1.0,24.0,4.0,10.0,,6.864006458333333,7.420986507791879
2019-01-24 04:15:00,2019.0,1.0,24.0,4.0,15.0,,6.732480937499999,7.301113286062138
2019-01-24 04:20:00,2019.0,1.0,24.0,4.0,20.0,,6.600955416666666,7.1812400643324
2019-01-24 04:25:00,2019.0,1.0,24.0,4.0,25.0,,6.469429895833333,7.061366842602659
2019-01-24 04:30:00,2019.0,1.0,24.0,4.0,30.0,,6.337904374999999,6.9414936208729205
2019-01-24 04:35:00,2019.0,1.0,24.0,4.0,35.0,,6.206378854166666,6.821620399143181
2019-01-24 04:40:00,2019.0,1.0,24.0,4.0,40.0,,6.0748533333333326,6.701747177413441
2019-01-24 04:45:00,2019.0,1.0,24.0,4.0,45.0,,5.9433278125,6.581873955683702
2019-01-24 04:50:00,2019.0,1.0,24.0,4.0,50.0,,5.811802291666666,6.462000733953962
2019-01-24 04:55:00,2019.0,1.0,24.0,4.0,55.0,,5.680276770833332,6.342127512224222
2019-01-24 05:00:00,2019.0,1.0,24.0,5.0,0.0,261.155375,5.54875125,6.207017977734623
2019-01-24 05:05:00,2019.0,1.0,24.0,5.0,5.0,,5.4412909375,6.109182054903906
2019-01-24 05:10:00,2019.0,1.0,24.0,5.0,10.0,,5.333830624999999,6.011346132073189
2019-01-24 05:15:00,2019.0,1.0,24.0,5.0,15.0,,5.226370312499999,5.913510209242473
2019-01-24 05:20:00,2019.0,1.0,24.0,5.0,20.0,,5.11891,5.815674286411756
2019-01-24 05:25:00,2019.0,1.0,24.0,5.0,25.0,,5.0114496875,5.71783836358104
2019-01-24 05:30:00,2019.0,1.0,24.0,5.0,30.0,,4.903989375,5.620002440750325
2019-01-24 05:35:00,2019.0,1.0,24.0,5.0,35.0,,4.796529062499999,5.522166517919607
2019-01-24 05:40:00,2019.0,1.0,24.0,5.0,40.0,,4.68906875,5.424330595088891
2019-01-24 05:45:00,2019.0,1.0,24.0,5.0,45.0,,4.5816084375,5.326494672258174
2019-01-24 05:50:00,2019.0,1.0,24.0,5.0,50.0,,4.474148124999999,5.228658749427457
2019-01-24 05:55:00,2019.0,1.0,24.0,5.0,55.0,,4.3666878124999995,5.130822826596741
2019-01-24 06:00:00,2019.0,1.0,24.0,6.0,0.0,248.718375,4.2592275,5.017750591006164
2019-01-24 06:05:00,2019.0,1.0,24.0,6.0,5.0,,4.204296689833333,4.968017652695768
2019-01-24 06:10:00,2019.0,1.0,24.0,6.0,10.0,,4.149365879666666,4.91828471438537
2019-01-24 06:15:00,2019.0,1.0,24.0,6.0,15.0,,4.094435069499999,4.868551776074973
2019-01-24 06:20:00,2019.0,1.0,24.0,6.0,20.0,,4.0395042593333335,4.818818837764577
2019-01-24 06:25:00,2019.0,1.0,24.0,6.0,25.0,,3.9845734491666667,4.769085899454179
2019-01-24 06:30:00,2019.0,1.0,24.0,6.0,30.0,,3.929642639,4.719352961143782
2019-01-24 06:35:00,2019.0,1.0,24.0,6.0,35.0,,3.874711828833333,4.669620022833385
2019-01-24 06:40:00,2019.0,1.0,24.0,6.0,40.0,,3.8197810186666667,4.619887084522989
2019-01-24 06:45:00,2019.0,1.0,24.0,6.0,45.0,,3.7648502085,4.570154146212592
2019-01-24 06:50:00,2019.0,1.0,24.0,6.0,50.0,,3.709919398333333,4.520421207902194
2019-01-24 06:55:00,2019.0,1.0,24.0,6.0,55.0,,3.654988588166667,4.470688269591798
2019-01-24 07:00:00,2019.0,1.0,24.0,7.0,0.0,227.1526667,3.600057778,4.40571901852154
2019-01-24 07:05:00,2019.0,1.0,24.0,7.0,5.0,,3.597352025666667,4.4038102749386745
2019-01-24 07:10:00,2019.0,1.0,24.0,7.0,10.0,,3.5946462733333333,4.401901531355808
2019-01-24 07:15:00,2019.0,1.0,24.0,7.0,15.0,,3.591940521,4.399992787772941
2019-01-24 07:20:00,2019.0,1.0,24.0,7.0,20.0,,3.5892347686666666,4.3980840441900755
2019-01-24 07:25:00,2019.0,1.0,24.0,7.0,25.0,,3.5865290163333334,4.39617530060721
2019-01-24 07:30:00,2019.0,1.0,24.0,7.0,30.0,,3.5838232640000003,4.394266557024343
2019-01-24 07:35:00,2019.0,1.0,24.0,7.0,35.0,,3.5811175116666667,4.392357813441477
2019-01-24 07:40:00,2019.0,1.0,24.0,7.0,40.0,,3.5784117593333336,4.390449069858611
2019-01-24 07:45:00,2019.0,1.0,24.0,7.0,45.0,,3.575706007,4.388540326275745
2019-01-24 07:50:00,2019.0,1.0,24.0,7.0,50.0,,3.573000254666667,4.386631582692878
2019-01-24 07:55:00,2019.0,1.0,24.0,7.0,55.0,,3.5702945023333332,4.384722839110012
2019-01-24 08:00:00,2019.0,1.0,24.0,8.0,0.0,203.292625,3.56758875,4.367577782767286
2019-01-24 08:05:00,2019.0,1.0,24.0,8.0,5.0,,3.5291859375,4.332980072863707
2019-01-24 08:10:00,2019.0,1.0,24.0,8.0,10.0,,3.490783125,4.298382362960131
2019-01-24 08:15:00,2019.0,1.0,24.0,8.0,15.0,,3.4523803125,4.263784653056553
2019-01-24 08:20:00,2019.0,1.0,24.0,8.0,20.0,,3.4139775,4.229186943152974
2019-01-24 08:25:00,2019.0,1.0,24.0,8.0,25.0,,3.3755746875,4.194589233249397
2019-01-24 08:30:00,2019.0,1.0,24.0,8.0,30.0,,3.337171875,4.15999152334582
2019-01-24 08:35:00,2019.0,1.0,24.0,8.0,35.0,,3.2987690625,4.125393813442241
2019-01-24 08:40:00,2019.0,1.0,24.0,8.0,40.0,,3.2603662499999997,4.090796103538663
2019-01-24 08:45:00,2019.0,1.0,24.0,8.0,45.0,,3.2219634375,4.056198393635086
2019-01-24 08:50:00,2019.0,1.0,24.0,8.0,50.0,,3.1835606249999997,4.021600683731508
2019-01-24 08:55:00,2019.0,1.0,24.0,8.0,55.0,,3.1451578125,3.9870029738279307
2019-01-24 09:00:00,2019.0,1.0,24.0,9.0,0.0,191.98175,3.1067549999999997,3.937168951164492
2019-01-24 09:05:00,2019.0,1.0,24.0,9.0,5.0,,3.0652240624999996,3.8997067148182722
2019-01-24 09:10:00,2019.0,1.0,24.0,9.0,10.0,,3.023693125,3.8622444784720535
2019-01-24 09:15:00,2019.0,1.0,24.0,9.0,15.0,,2.9821621874999997,3.8247822421258357
2019-01-24 09:20:00,2019.0,1.0,24.0,9.0,20.0,,2.9406312499999996,3.7873200057796144
2019-01-24 09:25:00,2019.0,1.0,24.0,9.0,25.0,,2.8991003125,3.7498577694333957
2019-01-24 09:30:00,2019.0,1.0,24.0,9.0,30.0,,2.8575693749999997,3.712395533087176
2019-01-24 09:35:00,2019.0,1.0,24.0,9.0,35.0,,2.8160384374999996,3.6749332967409583
2019-01-24 09:40:00,2019.0,1.0,24.0,9.0,40.0,,2.7745075,3.6374710603947387
2019-01-24 09:45:00,2019.0,1.0,24.0,9.0,45.0,,2.7329765624999998,3.600008824048518
2019-01-24 09:50:00,2019.0,1.0,24.0,9.0,50.0,,2.6914456249999996,3.5625465877023004
2019-01-24 09:55:00,2019.0,1.0,24.0,9.0,55.0,,2.6499146875,3.525084351356081
2019-01-24 10:00:00,2019.0,1.0,24.0,10.0,0.0,190.84025,2.60838375,3.4723858022500016
2019-01-24 10:05:00,2019.0,1.0,24.0,10.0,5.0,,2.5640621875,3.4323680992571495
2019-01-24 10:10:00,2019.0,1.0,24.0,10.0,10.0,,2.519740625,3.3923503962643
2019-01-24 10:15:00,2019.0,1.0,24.0,10.0,15.0,,2.4754190625,3.352332693271449
2019-01-24 10:20:00,2019.0,1.0,24.0,10.0,20.0,,2.4310975,3.3123149902785967
2019-01-24 10:25:00,2019.0,1.0,24.0,10.0,25.0,,2.3867759375,3.2722972872857454
2019-01-24 10:30:00,2019.0,1.0,24.0,10.0,30.0,,2.342454375,3.232279584292894
2019-01-24 10:35:00,2019.0,1.0,24.0,10.0,35.0,,2.2981328125,3.192261881300043
2019-01-24 10:40:00,2019.0,1.0,24.0,10.0,40.0,,2.25381125,3.152244178307191
2019-01-24 10:45:00,2019.0,1.0,24.0,10.0,45.0,,2.2094896875,3.1122264753143396
2019-01-24 10:50:00,2019.0,1.0,24.0,10.0,50.0,,2.165168125,3.0722087723214884
2019-01-24 10:55:00,2019.0,1.0,24.0,10.0,55.0,,2.1208465625,3.032191069328638
2019-01-24 11:00:00,2019.0,1.0,24.0,11.0,0.0,175.990875,2.076525,2.976937053575927
2019-01-24 11:05:00,2019.0,1.0,24.0,11.0,5.0,,2.112887104166667,3.010804024838717
2019-01-24 11:10:00,2019.0,1.0,24.0,11.0,10.0,,2.1492492083333334,3.044670996101507
2019-01-24 11:15:00,2019.0,1.0,24.0,11.0,15.0,,2.1856113125000003,3.078537967364296
2019-01-24 11:20:00,2019.0,1.0,24.0,11.0,20.0,,2.2219734166666667,3.112404938627086
2019-01-24 11:25:00,2019.0,1.0,24.0,11.0,25.0,,2.2583355208333336,3.146271909889876
2019-01-24 11:30:00,2019.0,1.0,24.0,11.0,30.0,,2.2946976250000004,3.1801388811526667
2019-01-24 11:35:00,2019.0,1.0,24.0,11.0,35.0,,2.331059729166667,3.2140058524154567
2019-01-24 11:40:00,2019.0,1.0,24.0,11.0,40.0,,2.3674218333333337,3.2478728236782457
2019-01-24 11:45:00,2019.0,1.0,24.0,11.0,45.0,,2.4037839375,3.2817397949410356
2019-01-24 11:50:00,2019.0,1.0,24.0,11.0,50.0,,2.440146041666667,3.3156067662038264
2019-01-24 11:55:00,2019.0,1.0,24.0,11.0,55.0,,2.4765081458333333,3.3494737374666164
2019-01-24 12:00:00,2019.0,1.0,24.0,12.0,0.0,134.4607875,2.51287025,3.3681043959695467
2019-01-24 12:05:00,2019.0,1.0,24.0,12.0,5.0,,2.5863277106666667,3.435940799270205
2019-01-24 12:10:00,2019.0,1.0,24.0,12.0,10.0,,2.6597851713333336,3.5037772025708644
2019-01-24 12:15:00,2019.0,1.0,24.0,12.0,15.0,,2.733242632,3.571613605871522
2019-01-24 12:20:00,2019.0,1.0,24.0,12.0,20.0,,2.806700092666667,3.6394500091721813
2019-01-24 12:25:00,2019.0,1.0,24.0,12.0,25.0,,2.8801575533333335,3.7072864124728397
2019-01-24 12:30:00,2019.0,1.0,24.0,12.0,30.0,,2.9536150140000004,3.775122815773499
2019-01-24 12:35:00,2019.0,1.0,24.0,12.0,35.0,,3.027072474666667,3.8429592190741575
2019-01-24 12:40:00,2019.0,1.0,24.0,12.0,40.0,,3.1005299353333333,3.910795622374816
2019-01-24 12:45:00,2019.0,1.0,24.0,12.0,45.0,,3.1739873960000002,3.9786320256754752
2019-01-24 12:50:00,2019.0,1.0,24.0,12.0,50.0,,3.2474448566666667,4.046468428976133
2019-01-24 12:55:00,2019.0,1.0,24.0,12.0,55.0,,3.320902317333333,4.114304832276791
2019-01-24 13:00:00,2019.0,1.0,24.0,13.0,0.0,105.3864778,3.394359778,4.166904922817591
2019-01-24 13:05:00,2019.0,1.0,24.0,13.0,5.0,,3.4435612548333334,4.212529327850002
2019-01-24 13:10:00,2019.0,1.0,24.0,13.0,10.0,,3.4927627316666667,4.258153732882412
2019-01-24 13:15:00,2019.0,1.0,24.0,13.0,15.0,,3.5419642085,4.30377813791482
2019-01-24 13:20:00,2019.0,1.0,24.0,13.0,20.0,,3.5911656853333334,4.3494025429472325
2019-01-24 13:25:00,2019.0,1.0,24.0,13.0,25.0,,3.6403671621666667,4.395026947979643
2019-01-24 13:30:00,2019.0,1.0,24.0,13.0,30.0,,3.689568639,4.440651353012052
2019-01-24 13:35:00,2019.0,1.0,24.0,13.0,35.0,,3.7387701158333337,4.486275758044462
2019-01-24 13:40:00,2019.0,1.0,24.0,13.0,40.0,,3.787971592666667,4.531900163076873
2019-01-24 13:45:00,2019.0,1.0,24.0,13.0,45.0,,3.8371730695000004,4.5775245681092835
2019-01-24 13:50:00,2019.0,1.0,24.0,13.0,50.0,,3.8863745463333337,4.623148973141694
2019-01-24 13:55:00,2019.0,1.0,24.0,13.0,55.0,,3.935576023166667,4.668773378174103
2019-01-24 14:00:00,2019.0,1.0,24.0,14.0,0.0,92.5964,3.9847775000000003,4.699161470446654
2019-01-24 14:05:00,2019.0,1.0,24.0,14.0,5.0,,4.015088645833334,4.727487381122303
2019-01-24 14:10:00,2019.0,1.0,24.0,14.0,10.0,,4.045399791666667,4.755813291797949
2019-01-24 14:15:00,2019.0,1.0,24.0,14.0,15.0,,4.0757109375,4.784139202473598
2019-01-24 14:20:00,2019.0,1.0,24.0,14.0,20.0,,4.106022083333333,4.812465113149245
2019-01-24 14:25:00,2019.0,1.0,24.0,14.0,25.0,,4.136333229166667,4.840791023824892
2019-01-24 14:30:00,2019.0,1.0,24.0,14.0,30.0,,4.166644375,4.86911693450054
2019-01-24 14:35:00,2019.0,1.0,24.0,14.0,35.0,,4.196955520833333,4.897442845176188
2019-01-24 14:40:00,2019.0,1.0,24.0,14.0,40.0,,4.227266666666667,4.925768755851836
2019-01-24 14:45:00,2019.0,1.0,24.0,14.0,45.0,,4.2575778125,4.954094666527484
2019-01-24 14:50:00,2019.0,1.0,24.0,14.0,50.0,,4.287888958333333,4.982420577203132
2019-01-24 14:55:00,2019.0,1.0,24.0,14.0,55.0,,4.318200104166666,5.010746487878778
2019-01-24 15:00:00,2019.0,1.0,24.0,15.0,0.0,79.826625,4.34851125,5.023836085794566
2019-01-24 15:05:00,2019.0,1.0,24.0,15.0,5.0,,4.3449634375,5.021156240157367
2019-01-24 15:10:00,2019.0,1.0,24.0,15.0,10.0,,4.341415625,5.018476394520167
2019-01-24 15:15:00,2019.0,1.0,24.0,15.0,15.0,,4.3378678125,5.015796548882968
2019-01-24 15:20:00,2019.0,1.0,24.0,15.0,20.0,,4.33432,5.013116703245768
2019-01-24 15:25:00,2019.0,1.0,24.0,15.0,25.0,,4.3307721875,5.010436857608569
2019-01-24 15:30:00,2019.0,1.0,24.0,15.0,30.0,,4.327224375,5.0077570119713695
2019-01-24 15:35:00,2019.0,1.0,24.0,15.0,35.0,,4.323676562499999,5.0050771663341695
2019-01-24 15:40:00,2019.0,1.0,24.0,15.0,40.0,,4.320128749999999,5.00239732069697
